0.000000,0.339092,0.637285,0.858612,0.976377,0.976377,0.858612,0.637285,0.339092,0.000000
0.000000,0.339059,0.637223,0.858528,0.976282,0.976282,0.858528,0.637223,0.339059,0.000000
0.000000,0.339026,0.637160,0.858444,0.976186,0.976186,0.858444,0.637160,0.339026,0.000000
0.000000,0.338993,0.637098,0.858360,0.976091,0.976091,0.858360,0.637098,0.338993,0.000000
0.000000,0.338960,0.637036,0.858276,0.975996,0.975996,0.858276,0.637036,0.338960,0.000000
0.000000,0.338927,0.636974,0.858192,0.975900,0.975900,0.858192,0.636974,0.338927,0.000000
0.000000,0.338894,0.636912,0.858109,0.975805,0.975805,0.858109,0.636912,0.338894,0.000000
0.000000,0.338860,0.636849,0.858025,0.975710,0.975710,0.858025,0.636849,0.338860,0.000000
0.000000,0.338827,0.636787,0.857941,0.975614,0.975614,0.857941,0.636787,0.338827,0.000000
0.000000,0.338794,0.636725,0.857857,0.975519,0.975519,0.857857,0.636725,0.338794,0.000000
0.000000,0.338761,0.636663,0.857773,0.975424,0.975424,0.857773,0.636663,0.338761,0.000000
0.000000,0.338728,0.636600,0.857689,0.975329,0.975329,0.857689,0.636600,0.338728,0.000000
0.000000,0.338695,0.636538,0.857606,0.975233,0.975233,0.857606,0.636538,0.338695,0.000000
